movieId,overview
3857,"thriller, 2000"
3858,"comedy, 2000"
3859,"documentary, In Netflix queue, televangelist, 2000"
3861,"comedy, 2000"
3862,"comedy, 2000"
3863,"drama, horror, thriller, 2000"
3864,"action, adventure, sci-fi, 1999"
3865,"comedy, documentary, 2000"
3868,"action, comedy, crime, romance, 1988"
3869,"comedy, 1991"
3870,"drama, 1940"
3871,"drama, western, 1953"
3872,"drama, 1959"
3873,"comedy, western, 1965"
3877,"action, adventure, fantasy, superhero, 1984"
3879,"action, thriller, 2000"
3882,"comedy, 2000"
3884,"comedy, 2000"
3888,"drama, romance, 2000"
3889,"action, adventure, fantasy, 2000"
3893,"comedy, crime, drama, romance, thriller, 2000"
3894,"drama, 1999"
3895,"crime, thriller, 2000"
3896,"crime, thriller, 2000"
3897,"drama, music, journalism, music, Rolling Stone, 2000"
3898,"action, comedy, 2000"
3899,"crime, drama, thriller, 2000"
3900,"comedy, drama, 2000"
3901,"comedy, drama, 2000"
3906,"crime, thriller, 2000"
3908,"horror, 2000"
3909,"comedy, romance, 2000"
3910,"drama, musical, blindness, factory, 2000"
3911,"comedy, satire, Dogs, 2000"
3912,"comedy, drama, 2000"
3914,"drama, 2000"
3915,"drama, 2000"
3916,"drama, 2000"
3917,"horror, 1987"
3918,"horror, 1988"
3919,"horror, 1992"
3920,"drama, fantasy, mystery, romance, 1993"
3922,"comedy, 1964"
3925,"comedy, drama, 1984"
3926,"adventure, sci-fi, 1961"
3927,"adventure, sci-fi, 1966"
3928,"comedy, horror, 1948"
3929,"comedy, 1940"
3930,"adventure, horror, sci-fi, 1954"
3932,"horror, sci-fi, invisibility, 1933"
3933,"horror, sci-fi, 1959"
3937,"sci-fi, thriller, 1984"
3938,"horror, 1982"
3939,"horror, 1987"
3940,"horror, 1990"
3941,"horror, 1986"
3942,"horror, 1990"
3943,"comedy, 2000"
3945,"adventure, animation, children, 2000"
3946,"action, drama, thriller, 2000"
3947,"action, crime, drama, thriller, 1971"
3948,"comedy, comedy, Robert De Niro, 2000"
3949,"drama, drug abuse, depressing, psychology, 2000"
3950,"drama, 2000"
3951,"drama, In Netflix queue, 2000"
3952,"drama, thriller, 2000"
3953,"comedy, romance, 2000"
3955,"comedy, 2000"
3957,"action, drama, 1971"
3958,"drama, 1977"
3959,"action, adventure, sci-fi, 1960"
3962,"comedy, horror, 1987"
3963,"musical, 1964"
3964,"animation, children, 1949"
3965,"drama, film-noir, 1946"
3966,"crime, film-noir, 1945"
3967,"drama, ballet, 2000"
3968,"comedy, 2000"
3969,"drama, 2000"
3971,"comedy, mystery, 1981"
3972,"action, comedy, 1994"
3973,"crime, horror, mystery, thriller, 2000"
3974,"adventure, children, 2000"
3977,"action, comedy, 2000"
3978,"drama, romance, 2000"
3979,"comedy, 2000"
3980,"drama, 2000"
3981,"action, sci-fi, thriller, 2000"
3983,"drama, romance, family, 2000"
3984,"action, adventure, thriller, 1971"
3985,"drama, war, 1976"
3986,"action, sci-fi, thriller, 2000"
3987,"drama, romance, 2000"
3988,"children, comedy, fantasy, Dr. Seuss, 2000"
3989,"documentary, 1999"
3990,"animation, children, comedy, 2000"
3991,"children, comedy, 2000"
3992,"drama, romance, war, 2000"
3993,"drama, romance, 2000"
3994,"drama, sci-fi, superhero, atmospheric, comics, father-son relationship, mindfuck, unique, atmospheric, somber, 2000"
3996,"action, drama, romance, china, martial arts, 2000"
3997,"action, adventure, comedy, fantasy, 2000"
3998,"drama, 2000"
3999,"action, adventure, 2000"
4000,"adventure, drama, 1984"
4002,"comedy, 1987"
4003,"comedy, 1988"
4005,"action, adventure, thriller, 1987"
4006,"adventure, animation, children, sci-fi, 1986"
4007,"drama, business, 1987"
4008,"drama, war, 1989"
4009,"drama, 1988"
4010,"comedy, 1985"
4011,"comedy, crime, thriller, 2000"
4012,"comedy, drama, stand-up comedy, 1988"
4014,"drama, romance, 2000"
4015,"comedy, sci-fi, bad, 2000"
4016,"adventure, animation, children, comedy, fantasy, 2000"
4017,"drama, 2000"
4018,"comedy, romance, 2000"
4019,"drama, writing, 2000"
4020,"thriller, 2000"
4021,"drama, 2000"
4022,"drama, 2000"
4023,"comedy, drama, romance, 2000"
4024,"romance, Edith Wharton, 2000"
4025,"comedy, crime, pageant, 2000"
4027,"adventure, comedy, crime, bluegrass, 2000"
4029,"comedy, drama, movies, 2000"
4030,"horror, 2000"
4031,"drama, romance, western, 2000"
4032,"comedy, 2000"
4033,"drama, thriller, war, 2000"
4034,"crime, drama, thriller, drugs, based on a TV show, 2000"
4035,"romance, western, 2000"
4036,"drama, horror, 2000"
4037,"crime, film-noir, mystery, thriller, 1987"
4039,"children, musical, 1982"
4040,"comedy, 1991"
4041,"drama, romance, 1982"
4042,"action, drama, war, western, 1960"
4043,"crime, drama, 1986"
4046,"drama, Quakers, 1956"
4047,"drama, war, 1993"
4051,"horror, sci-fi, 1960"
4052,"crime, drama, thriller, 2001"
4053,"action, comedy, 2001"
4054,"drama, romance, 2001"
4055,"drama, 2000"
4056,"crime, drama, mystery, thriller, 2001"
4061,"drama, romance, 1991"
4062,"comedy, drama, romance, 1988"
4063,"comedy, drama, romance, 1992"
4064,"action, crime, thriller, 1973"
4065,"action, crime, drama, 1974"
4066,"action, comedy, 1988"
4067,"drama, romance, 1993"
4068,"comedy, 2001"
4069,"comedy, romance, 2001"
4074,"drama, 1999"
4077,"drama, thriller, psychopaths, 2000"
4078,"drama, 1987"
4079,"comedy, sci-fi, 1987"
4080,"comedy, 1987"
4081,"comedy, 1987"
4082,"comedy, drama, romance, 1987"
4083,"thriller, 1987"
4084,"action, comedy, crime, thriller, 1987"
4085,"action, comedy, crime, drama, 1984"
4086,"action, crime, mystery, romance, thriller, 1987"
4089,"comedy, 1987"
4090,"animation, children, 1987"
4091,"comedy, romance, 1987"
4092,"romance, sci-fi, 1987"
4093,"thriller, 1988"
4102,"comedy, documentary, 1987"
4103,"action, adventure, drama, war, 1987"
4104,"comedy, 1987"
4105,"fantasy, horror, thriller, zombies, 1981"
4109,"drama, thriller, 1987"
4110,"thriller, 1987"
4111,"drama, war, 1987"
4113,"drama, Tennessee Williams, 1987"
4115,"comedy, 1987"
4116,"comedy, 1987"
4117,"drama, In Netflix queue, 1987"
4121,"action, adventure, comedy, sci-fi, 1987"
4123,"comedy, 1987"
4124,"horror, thriller, 1987"
4125,"comedy, sci-fi, 1987"
4126,"drama, 1987"
4127,"comedy, 1987"
4128,"comedy, horror, thriller, 1987"
4129,"fantasy, romance, 1987"
4130,"comedy, fantasy, 1987"
4131,"comedy, romance, sci-fi, 1987"
4132,"comedy, romance, 1987"
4133,"action, adventure, fantasy, sci-fi, 1987"
4135,"adventure, comedy, horror, 1987"
4138,"comedy, horror, demons, 1987"
4139,"crime, drama, 1987"
4141,"comedy, romance, 2001"
4142,"action, adventure, drama, thriller, 2000"
4143,"horror, mystery, 2001"
4144,"drama, romance, atmospheric, Beautiful, bittersweet, dreamy, elegant, heartbreaking, intimate, loneliness, long takes, longing, melancholic, melancholy, moody, nocturnal, romantic, Unique, visually appealing, visually stunning, 2000"
4146,"drama, mystery, romance, 2001"
4147,"comedy, drama, romance, 2000"
4148,"horror, thriller, 2001"
4149,"comedy, romance, 2001"
4152,"drama, 2000"
4153,"comedy, fantasy, romance, 2001"
4154,"animation, children, 2001"
4155,"drama, romance, 2001"
4156,"comedy, 2000"
4157,"comedy, drama, fantasy, romance, 2000"
4158,"animation, comedy, fantasy, 2001"
4159,"action, thriller, 2001"
4160,"drama, romance, death penalty, 2000"
4161,"action, comedy, 2001"
4164,"drama, homeless, New York, 2001"
4166,"action, drama, reality TV, 2001"
4167,"thriller, 2001"
4168,"comedy, romance, 2001"
4171,"documentary, Eugene O'Neill, 2000"
4174,"drama, In Netflix queue, 1990"
4175,"comedy, drama, 1996"
4178,"drama, 1939"
4180,"action, drama, 1986"
4181,"comedy, 1988"
4184,"comedy, drama, romance, Christmas, 1947"
4187,"drama, 1963"
4189,"drama, Bible, religion, 1965"
4190,"drama, preacher, religion, 1960"
4191,"comedy, drama, romance, sexuality, 1966"
4193,"musical, 1995"
4194,"drama, romance, war, In Netflix queue, 1945"
4195,"horror, mystery, 1971"
4197,"comedy, 1979"
4198,"sci-fi, 1980"
4200,"action, 1991"
4202,"drama, 1972"
4203,"action, crime, drama, 1991"
4204,"comedy, virginity, 1983"
4205,"comedy, drama, romance, 1990"
4207,"action, adventure, war, 1990"
4210,"action, crime, drama, horror, thriller, Hannibal Lecter, serial killer, 1986"
4211,"drama, von Bulow, 1990"
4212,"crime, mystery, 1978"
4214,"comedy, college, 1984"
4215,"comedy, 1987"
4217,"documentary, 1997"
4218,"crime, drama, In Netflix queue, 1986"
4219,"comedy, 1985"
4220,"comedy, 1974"
4221,"comedy, football, 1991"
4223,"drama, war, Ed Harris, Jude Law, Rachel Weisz, sniper, World War II, 2001"
4224,"action, thriller, 2001"
4225,"comedy, 2001"
4226,"mystery, thriller, dark, Mindfuck, nonlinear, psychology, twist ending, mystery, psychological, twist ending, Backwards. memory, mystery, twist ending, cerebral, dreamlike, 2000"
4228,"comedy, crime, romance, 2001"
4229,"comedy, romance, 2001"
4231,"comedy, romance, 2001"
4232,"action, adventure, children, comedy, spying, 2001"
4233,"comedy, 2001"
4234,"drama, thriller, 2001"
4235,"drama, thriller, 2000"
4236,"documentary, 2000"
4237,"documentary, 2000"
4238,"action, crime, mystery, thriller, 2001"
4239,"crime, drama, 2001"
4240,"comedy, fantasy, 2001"
4241,"animation, children, 2001"
4242,"comedy, crime, drama, thriller, 2000"
4243,"crime, drama, mystery, 2001"
4246,"comedy, drama, romance, singletons, 2001"
4247,"adventure, comedy, mystery, romance, 2001"
4248,"comedy, 2001"
4251,"drama, thriller, 2000"
4252,"drama, 2000"
4254,"comedy, drama, 2001"
4255,"comedy, 2001"
4256,"drama, 2001"
4259,"drama, romance, Nabokov, 2000"
4260,"drama, 2000"
4262,"action, crime, drama, Al Pacino, 1983"
4263,"drama, alcoholism, 1962"
4265,"action, thriller, 2001"
4267,"comedy, 2001"
4268,"comedy, 2001"
4270,"action, adventure, comedy, thriller, 2001"
4273,"drama, 2000"
4275,"action, adventure, fantasy, sci-fi, 1983"
4276,"comedy, 1985"
4278,"documentary, 1934"
4280,"comedy, drama, romance, 1982"
4282,"drama, fantasy, 1969"
4284,"comedy, 1966"
4285,"comedy, romance, 1991"
4289,"comedy, drama, 1980"
4290,"comedy, drama, musical, 1991"
4291,"comedy, crime, 1980"
4292,"drama, Union, 1979"
4293,"comedy, 1985"
4294,"children, fantasy, musical, 1953"
4296,"drama, romance, death, 1970"
4297,"drama, 1987"
4298,"crime, film-noir, thriller, 1955"
4299,"action, comedy, romance, 2001"
4300,"drama, 2000"
4304,"documentary, 2001"
4305,"romance, thriller, 2001"
4306,"adventure, animation, children, comedy, fantasy, romance, fairy tales, 2001"
4307,"comedy, romance, 2000"
4308,"drama, musical, romance, 2001"
4310,"action, drama, romance, war, 2001"
4312,"adventure, drama, In Netflix queue, 1999"
4313,"drama, 2000"
4316,"drama, figure skating, 1978"
4317,"comedy, romance, 1992"
4321,"comedy, western, 1991"
4322,"drama, 1988"
4323,"adventure, war, western, 1959"
4325,"drama, 1960"
4326,"crime, drama, thriller, race, rasicm, 1988"
4327,"adventure, western, 1960"
4329,"western, 1959"
4333,"comedy, crime, Strangers on a Train, 1987"
4334,"drama, 2000"
4337,"drama, romance, war, 1966"
4338,"drama, war, 1949"
4339,"action, adventure, drama, war, 1965"
4340,"comedy, 2001"
4342,"drama, romance, 2000"
4343,"comedy, sci-fi, really bad, Seann William Scott, 2001"
4344,"action, crime, drama, 2001"
4345,"drama, 2001"
4347,"comedy, drama, Holocaust, 2000"
4349,"comedy, war, 1970"
4350,"comedy, documentary, 1996"
4351,"action, crime, thriller, 1991"
4353,"action, war, 1983"
4354,"crime, thriller, 1992"
4355,"action, drama, 1986"
4356,"comedy, musical, romance, In Netflix queue, 1953"
4357,"comedy, drama, romance, 1953"
4359,"comedy, adultery, 1955"
4361,"comedy, romance, men in drag, 1982"
4366,"adventure, animation, children, fantasy, 2001"
4367,"action, adventure, 2001"
4368,"comedy, 2001"
4369,"action, crime, thriller, 2001"
4370,"adventure, drama, sci-fi, android(s)/cyborg(s), artificial intelligence, Bittersweet, Steven Spielberg, robots, 2001"
4371,"crime, drama, 2001"
4372,"drama, romance, 2001"
4373,"comedy, 2001"
4374,"comedy, romance, 1999"
4378,"crime, drama, 2000"
4380,"drama, romance, accident, 2000"
4381,"comedy, 2001"
4383,"crime, drama, mystery, thriller, 2000"
4384,"drama, 2000"
4386,"children, comedy, 2001"
4387,"action, 2001"
4388,"comedy, 2001"
4389,"drama, 2001"
4390,"crime, drama, thriller, 2000"
4392,"comedy, drama, fantasy, romance, 1990"
4393,"drama, 1988"
4394,"comedy, musical, 1965"
4395,"comedy, crime, 1958"
4396,"action, comedy, race, 1981"
4397,"action, comedy, 1984"
4399,"comedy, drama, 1964"
4402,"comedy, 1965"
4403,"horror, 1960"
4404,"drama, fantasy, horror, In Netflix queue, 1926"
4406,"crime, drama, western, 1962"
4407,"drama, thriller, war, 1986"
4408,"drama, 1987"
4409,"comedy, drama, mystery, thriller, 1991"
4410,"comedy, crime, drama, 1986"
4412,"comedy, horror, sci-fi, 1972"
4419,"drama, romance, 1955"
4420,"drama, 1954"
4422,"drama, 1972"
4424,"drama, 1970"
4426,"film-noir, 1955"
4427,"drama, 1968"
4428,"comedy, drama, romance, western, 1961"
4429,"drama, 1956"
4432,"drama, film-noir, 1957"
4433,"drama, 1956"
4434,"action, comedy, sci-fi, thriller, 1965"
4436,"mystery, thriller, 1976"
4437,"horror, 1977"
4438,"action, drama, romance, thriller, 1972"
4439,"drama, 1981"
4440,"action, thriller, 1971"
4441,"action, 1978"
4442,"action, comedy, drama, 1985"
4443,"action, sci-fi, thriller, 1981"
4444,"action, crime, 1972"
4445,"adventure, documentary, imax, 1998"
4446,"adventure, animation, fantasy, sci-fi, sci-fi, 2001"
4447,"comedy, romance, lawyers, 2001"
4448,"action, drama, heist, boring, 2001"
4449,"drama, 2000"
4450,"crime, drama, thriller, 2001"
4451,"comedy, drama, romance, 2001"
4452,"comedy, 2001"
4453,"documentary, imax, 2000"
4454,"animation, drama, sci-fi, imax, claymation, creativity, dystopia, free to download, imagination, no dialogue, social commentary, 1998"
4458,"documentary, imax, 1994"
4459,"documentary, imax, 1997"
4462,"comedy, fantasy, 1988"
4463,"drama, war, 1988"
4464,"comedy, drama, romance, 1988"
4465,"drama, rape, 1988"
4466,"action, crime, drama, 1988"
4467,"adventure, comedy, fantasy, 1988"
4470,"drama, 1988"
4471,"comedy, romance, 1988"
4473,"drama, war, 1988"
4474,"comedy, drama, musical, 1988"
4475,"drama, war, 1988"
4476,"comedy, twins, 1988"
4477,"adventure, children, comedy, circus, 1988"
4478,"comedy, drama, 1988"
4480,"horror, sci-fi, 1988"
4482,"drama, 1988"
4483,"comedy, 1988"
4484,"drama, 1988"
4487,"drama, romance, 1988"
4488,"action, crime, drama, 1988"
4489,"comedy, romance, Africa, immigrants, 1988"
4490,"comedy, 1988"
4492,"comedy, sci-fi, 1986"
4495,"comedy, romance, New York, 1988"
4496,"film-noir, mystery, thriller, 1988"
4497,"action, comedy, horror, sci-fi, 1988"
4498,"action, crime, thriller, 1988"
4499,"comedy, 1988"
4500,"comedy, drama, 1988"
4502,"children, comedy, 1988"
4504,"comedy, 1988"
4505,"drama, romance, 1988"
4506,"crime, mystery, thriller, 1988"
4508,"drama, 1988"
4509,"comedy, 1988"
4511,"comedy, 1988"
4516,"comedy, 1988"
4517,"horror, mystery, thriller, 1988"
4518,"comedy, horror, 1988"
4519,"adventure, animation, children, fantasy, 1988"
4520,"comedy, 1988"
4521,"drama, 1988"
4522,"mystery, romance, thriller, 1988"
4523,"comedy, drama, fantasy, 1988"
4524,"comedy, 1988"
4526,"comedy, romance, sci-fi, aliens, 1988"
4527,"comedy, romance, 1988"
4529,"comedy, drama, 1987"
4531,"action, 1988"
4533,"comedy, horror, sci-fi, 1985"
4534,"adventure, drama, western, 1988"
4535,"drama, romance, western, 1982"
4537,"drama, hippies, 1988"
4541,"horror, 1988"
4544,"comedy, sci-fi, 1988"
4545,"comedy, sci-fi, robots, 1986"
4546,"drama, thriller, kidnapping, remade, 1988"
4552,"action, horror, sci-fi, thriller, ""artsy"", atmospheric, gritty, hallucinatory, surreal, visually stunning, 1988"
4553,"action, sci-fi, thriller, 1988"
4557,"drama, 1988"
4558,"comedy, twins, 1988"
4562,"comedy, mystery, 1988"
4563,"comedy, 1988"
4564,"drama, fantasy, romance, 1989"
4565,"action, adventure, 1985"
4568,"action, 1989"
4571,"adventure, comedy, sci-fi, time travel, 1989"
4572,"action, crime, drama, 1989"
4573,"comedy, drama, 1989"
4574,"action, thriller, 1989"
4577,"drama, war, 1989"
4578,"comedy, romance, 1989"
4580,"action, sci-fi, 1989"
4581,"drama, 1989"
4583,"action, comedy, 1989"
4584,"comedy, drama, romance, 1989"
4585,"comedy, 1989"
4587,"comedy, musical, sci-fi, 1988"
4589,"drama, musical, mystery, 1983"
4591,"adventure, comedy, fantasy, 1989"
4593,"comedy, 1989"
4594,"action, war, 1989"
4595,"drama, 1989"
4597,"action, drama, mystery, 1989"
4599,"drama, 1989"
4600,"comedy, drama, doctors, 1989"
4602,"comedy, crime, romance, 1989"
4603,"comedy, romance, 1989"
4605,"comedy, fantasy, 1989"
4608,"crime, drama, 1989"
4610,"comedy, crime, mystery, thriller, 1989"
4611,"crime, drama, 1989"
4612,"drama, reciprocal spectator, 1989"
4613,"action, comedy, crime, 1989"
4614,"action, 1989"
4615,"drama, 1989"
4616,"drama, 1989"
4617,"comedy, 1989"
4619,"comedy, 1989"
4621,"comedy, romance, babies, 1989"
4622,"comedy, 1989"
4623,"comedy, baseball, 1989"
4624,"animation, comedy, musical, 1989"
4625,"drama, sci-fi, thriller, 1989"
4626,"drama, romance, sci-fi, 1989"
4628,"comedy, drama, 1989"
4629,"action, crime, thriller, 1989"
4630,"action, 1989"
4632,"action, thriller, 1989"
4634,"adventure, comedy, 1989"
4635,"action, comedy, drama, 1989"
4636,"action, 1989"
4638,"action, adventure, sci-fi, thriller, dinosaurs, 2001"
4639,"comedy, romance, Hollywood, movie business, 2001"
4640,"action, crime, thriller, 2000"
4641,"comedy, drama, adolescence, 2001"
4642,"comedy, drama, musical, 2000"
4643,"action, adventure, drama, sci-fi, 2001"
4644,"comedy, drama, romance, 2000"
4645,"crime, horror, thriller, 1997"
4646,"comedy, drama, 2000"
4649,"comedy, 2001"
4653,"adventure, comedy, 1989"
4654,"action, drama, 1989"
4658,"drama, horror, mystery, thriller, 1989"
4660,"comedy, 1989"
4661,"crime, drama, thriller, 1989"
4662,"comedy, crime, 1989"
4663,"comedy, 1989"
4666,"comedy, 1989"
4670,"horror, thriller, 1987"
4671,"drama, 1989"
4672,"comedy, romance, 1989"
4673,"action, comedy, crime, thriller, 1989"
4675,"action, comedy, 1989"
4676,"comedy, 1989"
4677,"comedy, crime, dogs, 1989"
4678,"comedy, television, 1989"
4679,"comedy, 1989"
4681,"comedy, drama, 1989"
4683,"adventure, children, comedy, drama, 1989"
4686,"adventure, comedy, 1993"
4687,"comedy, 1963"
4688,"adventure, drama, In Netflix queue, 1991"
4689,"mystery, thriller, 1971"
4690,"crime, musical, 1984"
4695,"crime, drama, 1978"
4697,"comedy, horror, 1982"
4699,"drama, romance, thriller, 2001"
4700,"children, comedy, romance, 2001"
4701,"action, comedy, 2001"
4703,"drama, 1988"
4704,"adventure, comedy, 1962"
4705,"comedy, 1978"
4708,"drama, musical, reciprocal spectator, 1966"
4709,"comedy, musical, western, 1969"
4710,"drama, western, 1976"
4711,"documentary, 1993"
4713,"drama, sci-fi, 1980"
4714,"comedy, 1980"
4715,"horror, 1980"
4717,"action, comedy, 1980"
4718,"comedy, 2001"
4719,"action, animation, comedy, crime, drama, romance, thriller, 2001"
